event_id,voice_id,role,parent_event_id,source_index,source_label,symbol,onset_quarter,duration_quarter,midi,pitch_class,velocity,pan,timbre,expected_pc,row_position,row_form,status,mapping_rule,codec_block,is_codec_carrier,gate_ratio,articulation,cc1_modulation,cc10_pan,cc74_brightness,cc91_reverb,cc93_chorus,brightness,reverb_mix,spatial_width,hydropathy,charge,contact_degree,value,uncertainty,relative_sasa,surface_wetness,backbone_rigidity,b_factor_normalized,sidechain_mass_normalized
331,V1_melody,foreground_melody,,1144,88411572,METHYLATION_BETA,115.25,1.25,60,0,76,-0.12,viola,0,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.92,0.0,0.5,0.92,0.0,0.0,0.0,0.0,0.0,0.0
332,V6_harp_accents,structural_accent,331,1144,88411572,METHYLATION_BETA,115.25,0.25,72,0,71,0.08,orchestral_harp,0,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,69,,,,0.72,0.15,0.3,0.92,0.0,0.5,0.92,0.0,0.0,0.0,0.0,0.0,0.0
333,V6_harp_accents,structural_accent,331,1144,88411572,METHYLATION_BETA,115.5,0.25,75,3,66,0.26,orchestral_harp,3,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,80,,,,0.72,0.15,0.3,0.92,0.0,0.5,0.92,0.0,0.0,0.0,0.0,0.0,0.0
334,V2_counterpoint,derived_counterpoint,331,1144,88411572,METHYLATION_BETA,115.75,1.5,75,3,64,0.25,violin,3,,,retained,由同一生物事件延迟派生；按调式音级作反向三度对位（H_scale 硬约束）,,False,0.9,normal,,79,,,,0.72,0.15,0.3,0.92,0.0,0.5,0.92,0.0,0.0,0.0,0.0,0.0,0.0
335,V6_harp_accents,structural_accent,331,1144,88411572,METHYLATION_BETA,115.75,0.25,79,7,61,0.44,orchestral_harp,7,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,91,,,,0.72,0.15,0.3,0.92,0.0,0.5,0.92,0.0,0.0,0.0,0.0,0.0,0.0
336,V1_melody,foreground_melody,,1152,6839905,METHYLATION_BETA,116.75,1.0,67,7,70,-0.12,viola,7,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.5602,0.0,0.5,0.5602,0.0,0.0,0.0,0.0,0.0,0.0
337,V3_bass,structural_bass,336,1152,6839905,METHYLATION_BETA,116.75,6.25,50,2,54,-0.18,cello,2,,,retained,序列/样本分组边界→持续低音；组值决定主音或属音,,False,0.9,normal,,52,,,,0.72,0.15,0.3,0.5602,0.0,0.5,0.5602,0.0,0.0,0.0,0.0,0.0,0.0
338,V4_horn_harmony,structural_harmony,336,1152,6839905,METHYLATION_BETA,116.75,12.75,62,2,48,-0.42,french_horn,2,,,retained,结构/功能区块→圆号持续和声；接触度→音区张力,,False,0.9,normal,,37,,,,0.72,0.15,0.3,0.5602,0.0,0.5,0.5602,0.0,0.0,0.0,0.0,0.0,0.0
339,V5_viola_harmony,inner_harmony,336,1152,6839905,METHYLATION_BETA,116.75,12.75,65,5,43,0.42,viola,5,,,retained,与圆号区块同步的中声部；理化特征控制三度色彩与音区,,False,0.9,normal,,90,,,,0.72,0.15,0.3,0.5602,0.0,0.5,0.5602,0.0,0.0,0.0,0.0,0.0,0.0
340,V6_harp_accents,structural_accent,336,1152,6839905,METHYLATION_BETA,116.75,0.25,67,7,65,0.08,orchestral_harp,7,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,69,,,,0.72,0.15,0.3,0.5602,0.0,0.5,0.5602,0.0,0.0,0.0,0.0,0.0,0.0
341,V6_harp_accents,structural_accent,336,1152,6839905,METHYLATION_BETA,117.0,0.25,82,10,60,0.26,orchestral_harp,10,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,80,,,,0.72,0.15,0.3,0.5602,0.0,0.5,0.5602,0.0,0.0,0.0,0.0,0.0,0.0
342,V6_harp_accents,structural_accent,336,1152,6839905,METHYLATION_BETA,117.25,0.25,86,2,55,0.44,orchestral_harp,2,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,91,,,,0.72,0.15,0.3,0.5602,0.0,0.5,0.5602,0.0,0.0,0.0,0.0,0.0,0.0
343,V1_melody,foreground_melody,,1160,7847132,METHYLATION_BETA,117.75,0.5,62,2,60,-0.12,viola,2,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.0108,0.0,0.5,0.0108,0.0,0.0,0.0,0.0,0.0,0.0
344,V1_melody,foreground_melody,,1168,23151970,METHYLATION_BETA,118.25,1.25,70,10,75,-0.12,viola,10,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.8796,0.0,0.5,0.8796,0.0,0.0,0.0,0.0,0.0,0.0
345,V2_counterpoint,derived_counterpoint,343,1160,7847132,METHYLATION_BETA,118.25,0.75,77,5,48,0.25,violin,5,,,retained,由同一生物事件延迟派生；按调式音级作反向三度对位（H_scale 硬约束）,,False,0.9,normal,,79,,,,0.72,0.15,0.3,0.0108,0.0,0.5,0.0108,0.0,0.0,0.0,0.0,0.0,0.0
346,V1_melody,foreground_melody,,1176,34561227,METHYLATION_BETA,119.5,0.5,63,3,61,-0.12,viola,3,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.0907,0.0,0.5,0.0907,0.0,0.0,0.0,0.0,0.0,0.0
347,V1_melody,foreground_melody,,1184,35718796,METHYLATION_BETA,120.0,0.75,65,5,65,-0.12,viola,5,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.2877,0.0,0.5,0.2877,0.0,0.0,0.0,0.0,0.0,0.0
348,V2_counterpoint,derived_counterpoint,346,1176,34561227,METHYLATION_BETA,120.0,0.75,67,7,49,0.25,violin,7,,,retained,由同一生物事件延迟派生；按调式音级作反向三度对位（H_scale 硬约束）,,False,0.9,normal,,79,,,,0.72,0.15,0.3,0.0907,0.0,0.5,0.0907,0.0,0.0,0.0,0.0,0.0,0.0
349,V1_melody,foreground_melody,,1192,39556242,METHYLATION_BETA,120.75,0.75,67,7,67,-0.12,viola,7,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.4263,0.0,0.5,0.4263,0.0,0.0,0.0,0.0,0.0,0.0
350,V2_counterpoint,derived_counterpoint,349,1192,39556242,METHYLATION_BETA,121.25,1.0,75,3,55,0.25,violin,3,,,retained,由同一生物事件延迟派生；按调式音级作反向三度对位（H_scale 硬约束）,,False,0.9,normal,,79,,,,0.72,0.15,0.3,0.4263,0.0,0.5,0.4263,0.0,0.0,0.0,0.0,0.0,0.0
351,V1_melody,foreground_melody,,1200,44927994,METHYLATION_BETA,121.5,0.5,63,3,61,-0.12,viola,3,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.0946,0.0,0.5,0.0946,0.0,0.0,0.0,0.0,0.0,0.0
352,V1_melody,foreground_melody,,1208,59817858,METHYLATION_BETA,122.0,1.0,69,9,71,-0.12,viola,9,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.6629,0.0,0.5,0.6629,0.0,0.0,0.0,0.0,0.0,0.0
353,V2_counterpoint,derived_counterpoint,352,1208,59817858,METHYLATION_BETA,122.5,1.25,65,5,59,0.25,violin,5,,,retained,由同一生物事件延迟派生；按调式音级作反向三度对位（H_scale 硬约束）,,False,0.9,normal,,79,,,,0.72,0.15,0.3,0.6629,0.0,0.5,0.6629,0.0,0.0,0.0,0.0,0.0,0.0
354,V1_melody,foreground_melody,,1216,73694679,METHYLATION_BETA,123.0,0.75,65,5,65,-0.12,viola,5,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.2789,0.0,0.5,0.2789,0.0,0.0,0.0,0.0,0.0,0.0
355,V3_bass,structural_bass,354,1216,73694679,METHYLATION_BETA,123.0,6.5,45,9,49,-0.18,cello,9,,,retained,序列/样本分组边界→持续低音；组值决定主音或属音,,False,0.9,normal,,52,,,,0.72,0.15,0.3,0.2789,0.0,0.5,0.2789,0.0,0.0,0.0,0.0,0.0,0.0
356,V1_melody,foreground_melody,,1224,802543,METHYLATION_BETA,123.75,0.5,62,2,60,-0.12,viola,2,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.0358,0.0,0.5,0.0358,0.0,0.0,0.0,0.0,0.0,0.0
357,V1_melody,foreground_melody,,1232,18003393,METHYLATION_BETA,124.25,0.5,62,2,61,-0.12,viola,2,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.0615,0.0,0.5,0.0615,0.0,0.0,0.0,0.0,0.0,0.0
358,V2_counterpoint,derived_counterpoint,356,1224,802543,METHYLATION_BETA,124.25,0.75,77,5,48,0.25,violin,5,,,retained,由同一生物事件延迟派生；按调式音级作反向三度对位（H_scale 硬约束）,,False,0.9,normal,,79,,,,0.72,0.15,0.3,0.0358,0.0,0.5,0.0358,0.0,0.0,0.0,0.0,0.0,0.0
359,V1_melody,foreground_melody,,1240,41558450,METHYLATION_BETA,124.75,1.25,60,0,76,-0.12,viola,0,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.9398,0.0,0.5,0.9398,0.0,0.0,0.0,0.0,0.0,0.0
360,V6_harp_accents,structural_accent,359,1240,41558450,METHYLATION_BETA,124.75,0.25,72,0,71,0.08,orchestral_harp,0,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,69,,,,0.72,0.15,0.3,0.9398,0.0,0.5,0.9398,0.0,0.0,0.0,0.0,0.0,0.0
361,V6_harp_accents,structural_accent,359,1240,41558450,METHYLATION_BETA,125.0,0.25,75,3,66,0.26,orchestral_harp,3,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,80,,,,0.72,0.15,0.3,0.9398,0.0,0.5,0.9398,0.0,0.0,0.0,0.0,0.0,0.0
362,V2_counterpoint,derived_counterpoint,359,1240,41558450,METHYLATION_BETA,125.25,1.5,75,3,64,0.25,violin,3,,,retained,由同一生物事件延迟派生；按调式音级作反向三度对位（H_scale 硬约束）,,False,0.9,normal,,79,,,,0.72,0.15,0.3,0.9398,0.0,0.5,0.9398,0.0,0.0,0.0,0.0,0.0,0.0
363,V6_harp_accents,structural_accent,359,1240,41558450,METHYLATION_BETA,125.25,0.25,79,7,61,0.44,orchestral_harp,7,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,91,,,,0.72,0.15,0.3,0.9398,0.0,0.5,0.9398,0.0,0.0,0.0,0.0,0.0,0.0
364,V1_melody,foreground_melody,,1248,50005389,METHYLATION_BETA,126.0,1.0,70,10,73,-0.12,viola,10,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.7598,0.0,0.5,0.7598,0.0,0.0,0.0,0.0,0.0,0.0
365,V1_melody,foreground_melody,,1256,59704983,METHYLATION_BETA,127.0,1.25,60,0,77,-0.12,viola,0,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.9993,0.0,0.5,0.9993,0.0,0.0,0.0,0.0,0.0,0.0
366,V6_harp_accents,structural_accent,365,1256,59704983,METHYLATION_BETA,127.0,0.25,72,0,72,0.08,orchestral_harp,0,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,69,,,,0.72,0.15,0.3,0.9993,0.0,0.5,0.9993,0.0,0.0,0.0,0.0,0.0,0.0
367,V6_harp_accents,structural_accent,365,1256,59704983,METHYLATION_BETA,127.25,0.25,75,3,67,0.26,orchestral_harp,3,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,80,,,,0.72,0.15,0.3,0.9993,0.0,0.5,0.9993,0.0,0.0,0.0,0.0,0.0,0.0
368,V2_counterpoint,derived_counterpoint,365,1256,59704983,METHYLATION_BETA,127.5,1.5,75,3,65,0.25,violin,3,,,retained,由同一生物事件延迟派生；按调式音级作反向三度对位（H_scale 硬约束）,,False,0.9,normal,,79,,,,0.72,0.15,0.3,0.9993,0.0,0.5,0.9993,0.0,0.0,0.0,0.0,0.0,0.0
369,V6_harp_accents,structural_accent,365,1256,59704983,METHYLATION_BETA,127.5,0.25,79,7,62,0.44,orchestral_harp,7,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,91,,,,0.72,0.15,0.3,0.9993,0.0,0.5,0.9993,0.0,0.0,0.0,0.0,0.0,0.0
370,V1_melody,foreground_melody,,1264,3753000,METHYLATION_BETA,128.25,0.75,67,7,68,-0.12,viola,7,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.4464,0.0,0.5,0.4464,0.0,0.0,0.0,0.0,0.0,0.0
371,V1_melody,foreground_melody,,1272,10243021,METHYLATION_BETA,129.0,0.5,63,3,62,-0.12,viola,3,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.1275,0.0,0.5,0.1275,0.0,0.0,0.0,0.0,0.0,0.0
372,V1_melody,foreground_melody,,1280,15172990,METHYLATION_BETA,129.5,1.0,67,7,70,-0.12,viola,7,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.5665,0.0,0.5,0.5665,0.0,0.0,0.0,0.0,0.0,0.0
373,V2_counterpoint,derived_counterpoint,371,1272,10243021,METHYLATION_BETA,129.5,0.75,67,7,50,0.25,violin,7,,,retained,由同一生物事件延迟派生；按调式音级作反向三度对位（H_scale 硬约束）,,False,0.9,normal,,79,,,,0.72,0.15,0.3,0.1275,0.0,0.5,0.1275,0.0,0.0,0.0,0.0,0.0,0.0
374,V3_bass,structural_bass,372,1280,15172990,METHYLATION_BETA,129.5,5.75,50,2,54,-0.18,cello,2,,,retained,序列/样本分组边界→持续低音；组值决定主音或属音,,False,0.9,normal,,52,,,,0.72,0.15,0.3,0.5665,0.0,0.5,0.5665,0.0,0.0,0.0,0.0,0.0,0.0
375,V4_horn_harmony,structural_harmony,372,1280,15172990,METHYLATION_BETA,129.5,11.5,55,7,48,-0.42,french_horn,7,,,retained,结构/功能区块→圆号持续和声；接触度→音区张力,,False,0.9,normal,,37,,,,0.72,0.15,0.3,0.5665,0.0,0.5,0.5665,0.0,0.0,0.0,0.0,0.0,0.0
376,V5_viola_harmony,inner_harmony,372,1280,15172990,METHYLATION_BETA,129.5,11.5,65,5,43,0.42,viola,5,,,retained,与圆号区块同步的中声部；理化特征控制三度色彩与音区,,False,0.9,normal,,90,,,,0.72,0.15,0.3,0.5665,0.0,0.5,0.5665,0.0,0.0,0.0,0.0,0.0,0.0
377,V1_melody,foreground_melody,,1288,18494611,METHYLATION_BETA,130.5,0.75,67,7,68,-0.12,viola,7,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.465,0.0,0.5,0.465,0.0,0.0,0.0,0.0,0.0,0.0
378,V2_counterpoint,derived_counterpoint,377,1288,18494611,METHYLATION_BETA,131.0,1.0,75,3,56,0.25,violin,3,,,retained,由同一生物事件延迟派生；按调式音级作反向三度对位（H_scale 硬约束）,,False,0.9,normal,,79,,,,0.72,0.15,0.3,0.465,0.0,0.5,0.465,0.0,0.0,0.0,0.0,0.0,0.0
379,V1_melody,foreground_melody,,1296,46416724,METHYLATION_BETA,131.25,0.5,63,3,61,-0.12,viola,3,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.1004,0.0,0.5,0.1004,0.0,0.0,0.0,0.0,0.0,0.0
380,V1_melody,foreground_melody,,1304,48866424,METHYLATION_BETA,131.75,0.5,62,2,60,-0.12,viola,2,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,V1_melody,foreground_melody,,1312,50619457,METHYLATION_BETA,132.25,0.5,62,2,60,-0.12,viola,2,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.041,0.0,0.5,0.041,0.0,0.0,0.0,0.0,0.0,0.0
382,V2_counterpoint,derived_counterpoint,380,1304,48866424,METHYLATION_BETA,132.25,0.75,77,5,48,0.25,violin,5,,,retained,由同一生物事件延迟派生；按调式音级作反向三度对位（H_scale 硬约束）,,False,0.9,normal,,79,,,,0.72,0.15,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,V1_melody,foreground_melody,,1320,60573637,METHYLATION_BETA,132.75,0.5,62,2,60,-0.12,viola,2,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.0372,0.0,0.5,0.0372,0.0,0.0,0.0,0.0,0.0,0.0
384,V1_melody,foreground_melody,,1328,62348833,METHYLATION_BETA,133.25,1.25,60,0,78,-0.12,viola,0,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
385,V2_counterpoint,derived_counterpoint,383,1320,60573637,METHYLATION_BETA,133.25,0.75,70,10,48,0.25,violin,10,,,retained,由同一生物事件延迟派生；按调式音级作反向三度对位（H_scale 硬约束）,,False,0.9,normal,,79,,,,0.72,0.15,0.3,0.0372,0.0,0.5,0.0372,0.0,0.0,0.0,0.0,0.0,0.0
386,V6_harp_accents,structural_accent,384,1328,62348833,METHYLATION_BETA,133.25,0.25,72,0,73,0.08,orchestral_harp,0,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,69,,,,0.72,0.15,0.3,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
387,V6_harp_accents,structural_accent,384,1328,62348833,METHYLATION_BETA,133.5,0.25,75,3,68,0.26,orchestral_harp,3,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,80,,,,0.72,0.15,0.3,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
388,V6_harp_accents,structural_accent,384,1328,62348833,METHYLATION_BETA,133.75,0.25,79,7,63,0.44,orchestral_harp,7,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,91,,,,0.72,0.15,0.3,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
389,V1_melody,foreground_melody,,1336,6696006,METHYLATION_BETA,134.5,0.5,62,2,60,-0.12,viola,2,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.0431,0.0,0.5,0.0431,0.0,0.0,0.0,0.0,0.0,0.0
390,V2_counterpoint,derived_counterpoint,389,1336,6696006,METHYLATION_BETA,135.0,0.75,70,10,48,0.25,violin,10,,,retained,由同一生物事件延迟派生；按调式音级作反向三度对位（H_scale 硬约束）,,False,0.9,normal,,79,,,,0.72,0.15,0.3,0.0431,0.0,0.5,0.0431,0.0,0.0,0.0,0.0,0.0,0.0
391,V1_melody,foreground_melody,,1344,33592967,METHYLATION_BETA,135.25,0.5,62,2,60,-0.12,viola,2,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.0531,0.0,0.5,0.0531,0.0,0.0,0.0,0.0,0.0,0.0
392,V3_bass,structural_bass,391,1344,33592967,METHYLATION_BETA,135.25,5.75,45,9,44,-0.18,cello,9,,,retained,序列/样本分组边界→持续低音；组值决定主音或属音,,False,0.9,normal,,52,,,,0.72,0.15,0.3,0.0531,0.0,0.5,0.0531,0.0,0.0,0.0,0.0,0.0,0.0
393,V6_harp_accents,structural_accent,391,1344,33592967,METHYLATION_BETA,135.25,0.25,74,2,55,0.08,orchestral_harp,2,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,69,,,,0.72,0.15,0.3,0.0531,0.0,0.5,0.0531,0.0,0.0,0.0,0.0,0.0,0.0
394,V6_harp_accents,structural_accent,391,1344,33592967,METHYLATION_BETA,135.5,0.25,77,5,50,0.26,orchestral_harp,5,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,80,,,,0.72,0.15,0.3,0.0531,0.0,0.5,0.0531,0.0,0.0,0.0,0.0,0.0,0.0
395,V1_melody,foreground_melody,,1352,43235518,METHYLATION_BETA,135.75,1.25,70,10,75,-0.12,viola,10,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.844,0.0,0.5,0.844,0.0,0.0,0.0,0.0,0.0,0.0
396,V6_harp_accents,structural_accent,391,1344,33592967,METHYLATION_BETA,135.75,0.25,81,9,45,0.44,orchestral_harp,9,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,91,,,,0.72,0.15,0.3,0.0531,0.0,0.5,0.0531,0.0,0.0,0.0,0.0,0.0,0.0
397,V2_counterpoint,derived_counterpoint,395,1352,43235518,METHYLATION_BETA,136.25,1.5,67,7,63,0.25,violin,7,,,retained,由同一生物事件延迟派生；按调式音级作反向三度对位（H_scale 硬约束）,,False,0.9,normal,,79,,,,0.72,0.15,0.3,0.844,0.0,0.5,0.844,0.0,0.0,0.0,0.0,0.0,0.0
398,V1_melody,foreground_melody,,1360,54637000,METHYLATION_BETA,137.0,0.5,62,2,60,-0.12,viola,2,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.0529,0.0,0.5,0.0529,0.0,0.0,0.0,0.0,0.0,0.0
399,V1_melody,foreground_melody,,1368,26465182,METHYLATION_BETA,137.5,0.5,62,2,60,-0.12,viola,2,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.0451,0.0,0.5,0.0451,0.0,0.0,0.0,0.0,0.0,0.0
400,V1_melody,foreground_melody,,1376,39950794,METHYLATION_BETA,138.0,1.25,60,0,77,-0.12,viola,0,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.9732,0.0,0.5,0.9732,0.0,0.0,0.0,0.0,0.0,0.0
401,V2_counterpoint,derived_counterpoint,399,1368,26465182,METHYLATION_BETA,138.0,0.75,77,5,48,0.25,violin,5,,,retained,由同一生物事件延迟派生；按调式音级作反向三度对位（H_scale 硬约束）,,False,0.9,normal,,79,,,,0.72,0.15,0.3,0.0451,0.0,0.5,0.0451,0.0,0.0,0.0,0.0,0.0,0.0
402,V6_harp_accents,structural_accent,400,1376,39950794,METHYLATION_BETA,138.0,0.25,72,0,72,0.08,orchestral_harp,0,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,69,,,,0.72,0.15,0.3,0.9732,0.0,0.5,0.9732,0.0,0.0,0.0,0.0,0.0,0.0
403,V6_harp_accents,structural_accent,400,1376,39950794,METHYLATION_BETA,138.25,0.25,75,3,67,0.26,orchestral_harp,3,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,80,,,,0.72,0.15,0.3,0.9732,0.0,0.5,0.9732,0.0,0.0,0.0,0.0,0.0,0.0
404,V6_harp_accents,structural_accent,400,1376,39950794,METHYLATION_BETA,138.5,0.25,79,7,62,0.44,orchestral_harp,7,,,retained,结构边界/显著性→调式内一、三、五音级琶音（H_scale 硬约束）,,False,0.9,normal,,91,,,,0.72,0.15,0.3,0.9732,0.0,0.5,0.9732,0.0,0.0,0.0,0.0,0.0,0.0
405,V1_melody,foreground_melody,,1384,45649031,METHYLATION_BETA,139.25,0.75,65,5,65,-0.12,viola,5,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.3282,0.0,0.5,0.3282,0.0,0.0,0.0,0.0,0.0,0.0
406,V2_counterpoint,derived_counterpoint,405,1384,45649031,METHYLATION_BETA,139.75,1.0,74,2,53,0.25,violin,2,,,retained,由同一生物事件延迟派生；按调式音级作反向三度对位（H_scale 硬约束）,,False,0.9,normal,,79,,,,0.72,0.15,0.3,0.3282,0.0,0.5,0.3282,0.0,0.0,0.0,0.0,0.0,0.0
407,V1_melody,foreground_melody,,1392,18123341,METHYLATION_BETA,140.0,0.5,62,2,60,-0.12,viola,2,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.0504,0.0,0.5,0.0504,0.0,0.0,0.0,0.0,0.0,0.0
408,V1_melody,foreground_melody,,1400,24895181,METHYLATION_BETA,140.5,0.5,62,2,60,-0.12,viola,2,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.013,0.0,0.5,0.013,0.0,0.0,0.0,0.0,0.0,0.0
409,V1_melody,foreground_melody,,1408,31527437,METHYLATION_BETA,141.0,0.5,62,2,60,-0.12,viola,2,,,retained,epigenomics 主特征→调式音级；结构/数值→音区,,False,0.9,normal,,56,,,,0.72,0.15,0.3,0.0299,0.0,0.5,0.0299,0.0,0.0,0.0,0.0,0.0,0.0
410,V2_counterpoint,derived_counterpoint,408,1400,24895181,METHYLATION_BETA,141.0,0.5,77,5,48,0.25,violin,5,,,retained,由同一生物事件延迟派生；按调式音级作反向三度对位（H_scale 硬约束）,,False,0.9,normal,,79,,,,0.72,0.15,0.3,0.013,0.0,0.5,0.013,0.0,0.0,0.0,0.0,0.0,0.0
411,V3_bass,structural_bass,409,1408,31527437,METHYLATION_BETA,141.0,0.5,50,2,44,-0.18,cello,2,,,retained,序列/样本分组边界→持续低音；组值决定主音或属音,,False,0.9,normal,,52,,,,0.72,0.15,0.3,0.0299,0.0,0.5,0.0299,0.0,0.0,0.0,0.0,0.0,0.0
412,V4_horn_harmony,structural_harmony,409,1408,31527437,METHYLATION_BETA,141.0,1.0,62,2,38,-0.42,french_horn,2,,,retained,结构/功能区块→圆号持续和声；接触度→音区张力,,False,0.9,normal,,37,,,,0.72,0.15,0.3,0.0299,0.0,0.5,0.0299,0.0,0.0,0.0,0.0,0.0,0.0
413,V5_viola_harmony,inner_harmony,409,1408,31527437,METHYLATION_BETA,141.0,1.0,67,7,33,0.42,viola,7,,,retained,与圆号区块同步的中声部；理化特征控制三度色彩与音区,,False,0.9,normal,,90,,,,0.72,0.15,0.3,0.0299,0.0,0.5,0.0299,0.0,0.0,0.0,0.0,0.0,0.0
